Country,Location,Station ID,Short-term erosion rate (mm kyr^-1),Basin area (km^2),Latitude,Longitude,Koppen¡VGeiger classification,Aridity Index,Aridity Index category,Reference
Iceland,Austari-Vestari,,131.5789474,1900,65.748452,-19.41375,Ds,2.1016,Humid,Milliman and Farnsworth 2013
Iceland,Blanda,,183.8235294,1700,65.661948,-20.300186,Ds,2.352,Humid,Milliman and Farnsworth 2013
Iceland,Hvita,,71.02272727,2200,64.584154,-21.761729,Df,2.381,Humid,Milliman and Farnsworth 2013
Iceland,Olfusa,,92.21311475,6100,63.877148,-21.208293,Df,3.1327,Humid,Milliman and Farnsworth 2013
Iceland,Skjalfandafljot,,47.34848485,3300,65.984081,-17.59285,Ds,1.8,Humid,Milliman and Farnsworth 2013
Norway,Drammenselva,,66.17647059,17000,59.731797,10.23739,Df,1.4705,Humid,Milliman and Farnsworth 2013
Norway,Glomma,,223.2142857,42000,59.175102,10.95494,Df,1.5079,Humid,Milliman and Farnsworth 2013
Norway,Mandalselva,,0.367647059,1700,58.020375,7.456342,Cf,3.4168,Humid,Milliman and Farnsworth 2013
Norway,Skiensvassdraget,,93.75,10000,59.015436,9.776886,Df,1.5691,Humid,Milliman and Farnsworth 2013
Sweden,Angerman,,1.171875,32000,62.794958,17.943509,Df,1.2826,Humid,Milliman and Farnsworth 2013
Sweden,Dalalven,,0.646551724,29000,60.643471,17.446724,Df,1.0536,Humid,Milliman and Farnsworth 2013
Sweden,Gota alv,,1.625,50000,57.682815,11.851331,Df,1.3657,Humid,Milliman and Farnsworth 2013
Sweden,Indalsalven,,3.25,25000,62.50663,17.449407,Df,1.2133,Humid,Milliman and Farnsworth 2013
Sweden,Kalixalven,,1.388888889,18000,65.812549,23.214773,Df,1.0956,Humid,Milliman and Farnsworth 2013
Sweden,Ljungan,,0.480769231,13000,62.337485,17.386453,Df,1.32,Humid,Milliman and Farnsworth 2013
Sweden,Lule,,1,25000,65.556629,22.189909,Df,1.0338,Humid,Milliman and Farnsworth 2013
Sweden,Ore,,6.25,3000,63.522095,19.735463,Df,1.1276,Humid,Milliman and Farnsworth 2013
Sweden,Pite,,2.272727273,11000,65.227104,21.529997,Df,1.1331,Humid,Milliman and Farnsworth 2013
Sweden,Rane,,0.304878049,4100,65.833428,22.347741,Df,1.0496,Humid,Milliman and Farnsworth 2013
Sweden,Skellefte,,0.46875,12000,64.683636,21.203709,Df,1.1151,Humid,Milliman and Farnsworth 2013
Sweden,Torne,,1.5625,40000,65.810335,24.152123,Df,1.1858,Humid,Milliman and Farnsworth 2013
Finland,Ahtavanjoki,,3.125,2000,63.670115,22.821479,Df,1.0093,Humid,Milliman and Farnsworth 2013
Finland,Iijoki,,0.625,14000,65.340897,25.259965,Df,1.0021,Humid,Milliman and Farnsworth 2013
Finland,Kalajoki,,5.952380952,4200,64.289757,23.909286,Df,1.0294,Humid,Milliman and Farnsworth 2013
Finland,Karjaanjoki,,0.625,2000,60.092772,23.560242,Df,1.0987,Humid,Milliman and Farnsworth 2013
Finland,Kemijoki,,0.857843137,51000,65.767604,24.444261,Df,1.1516,Humid,Milliman and Farnsworth 2013
Finland,Kiiminkijoki,,1.644736842,3800,65.203099,25.277825,Df,0.979,Humid,Milliman and Farnsworth 2013
Finland,Kokemanjoki,,1.388888889,27000,61.567089,21.661866,Df,1.1003,Humid,Milliman and Farnsworth 2013
Finland,Kyronjoki,,6.37755102,4900,63.185416,21.970545,Df,0.9906,Humid,Milliman and Farnsworth 2013
Finland,Lapuanjoki,,4.573170732,4100,63.573703,22.482872,Df,1.0074,Humid,Milliman and Farnsworth 2013
Finland,Oulujoki,,0.6,25000,65.003878,25.397273,Df,0.9707,Humid,Milliman and Farnsworth 2013
Finland,Paimionjoki,,51.13636364,1100,60.402953,22.64338,Df,1.1269,Humid,Milliman and Farnsworth 2013
Finland,Perhonjoki,,2.314814815,2700,63.893866,23.138916,Df,1.0075,Humid,Milliman and Farnsworth 2013
Finland,Pyhajoki,,27.02702703,3700,64.486245,24.215591,Df,1.0259,Humid,Milliman and Farnsworth 2013
Finland,Siikajoki,,0.284090909,4400,64.857431,24.691493,Df,0.9938,Humid,Milliman and Farnsworth 2013
Finland,Simojoki,,1.3671875,3200,65.620283,25.046737,Df,1.0619,Humid,Milliman and Farnsworth 2013
Estonia,Narva,,6.25,56000,59.471891,28.042279,Df,1.1295,Humid,Milliman and Farnsworth 2013
Latvia,Daugava,,3.338068182,88000,57.061812,24.026512,Df,1.1672,Humid,Milliman and Farnsworth 2013
Latvia,Venta,,4.518072289,8300,57.395825,21.544278,Df,1.197,Humid,Milliman and Farnsworth 2013
Lithuania,Nemanus,,4.209183673,98000,55.337075,21.248023,Df,1.2025,Humid,Milliman and Farnsworth 2013
Poland,Parsenta,,2.5,3000,54.187177,15.552525,Df,0.9122,Humid,Milliman and Farnsworth 2013
Poland,Rega,,3.846153846,2600,54.15887,15.388165,Df,0.8933,Humid,Milliman and Farnsworth 2013
Poland,Slupa,,5.803571429,1400,54.588933,16.852191,Df,1,Humid,Milliman and Farnsworth 2013
Netherlands,Maas,,12.15277778,36000,51.868727,4.007791,Cf,1.2302,Humid,Milliman and Farnsworth 2013
Netherlands,Rhine,,0.198863636,220000,51.97951,4.092648,Cf,1.2487,Humid,Milliman and Farnsworth 2013
UK,Conon,,3.90625,960,57.600558,-4.391715,Cf,1.6753,Humid,Milliman and Farnsworth 2013
UK,Dee,,10.41666667,1800,53.242865,-3.09539,Cf,1.2224,Humid,Milliman and Farnsworth 2013
UK,Deveron,,6.578947368,950,57.664344,-2.513113,Cf,1.3927,Humid,Milliman and Farnsworth 2013
UK,Don,,14.42307692,1300,57.175951,-2.077404,Cf,1.416,Humid,Milliman and Farnsworth 2013
UK,Earn,,48.07692308,780,56.353338,-3.298854,Cf,1.1856,Humid,Milliman and Farnsworth 2013
UK,Findhorn,,32.05128205,780,57.661617,-3.626361,Cf,1.1365,Humid,Milliman and Farnsworth 2013
UK,Ness,,6.944444444,1800,57.493576,-4.237293,Cf,1.4159,Humid,Milliman and Farnsworth 2013
UK,Ouse,,7.724719101,8900,53.562088,0.132225,Cf,0.9829,Humid,Milliman and Farnsworth 2013
UK,Thames,,1.666666667,15000,51.48815,0.751108,Cf,0.7973,Humid,Milliman and Farnsworth 2013
UK,Trent,,5.263157895,9500,53.697071,-0.695304,Cf,0.9324,Humid,Milliman and Farnsworth 2013
Ireland,Barrow,,1.979166667,12000,52.235382,-6.954445,Cf,1.5908,Humid,Milliman and Farnsworth 2013
Ireland,Blackwater,,3.787878788,3300,51.942416,-7.8376,Cf,2.0301,Humid,Milliman and Farnsworth 2013
Ireland,Boyne,,2.083333333,3300,53.722287,-6.246637,Cf,1.3365,Humid,Milliman and Farnsworth 2013
Ireland,Erne,,2.450980392,5100,54.5112,-8.254701,Cf,2.2698,Humid,Milliman and Farnsworth 2013
Ireland,Lee,,5.208333333,1200,51.796577,-8.268358,Cf,1.8773,Humid,Milliman and Farnsworth 2013
Ireland,Liffey,,1.785714286,1400,53.343339,-6.188805,Cf,1.2253,Humid,Milliman and Farnsworth 2013
Ireland,Moy,,2.976190476,2100,54.180199,-9.1377,Cf,2.0339,Humid,Milliman and Farnsworth 2013
Ireland,Shannon,,17.39130435,23000,52.677173,-8.751468,Cf,1.619,Humid,Milliman and Farnsworth 2013
Ireland,Slaney,,2.083333333,1800,52.338417,-6.456066,Cf,1.5912,Humid,Milliman and Farnsworth 2013
France,Argens,,7.211538462,2600,43.409812,6.736405,Cs,0.9054,Humid,Milliman and Farnsworth 2013
France,Aude,,7.415254237,5900,43.212833,3.240029,Cs,0.6411,Dry sub-humid,Milliman and Farnsworth 2013
France,Charente,,13.73626374,9100,45.954094,-1.076714,Cf,0.9469,Humid,Milliman and Farnsworth 2013
France,Herault,,19.39655172,2900,43.282899,3.443885,Cs,0.6467,Dry sub-humid,Milliman and Farnsworth 2013
France,Orb,,17.36111111,1800,43.24651,3.298177,Cs,0.6564,Dry sub-humid,Milliman and Farnsworth 2013
France,Tet,,195.3125,1600,42.715021,3.039399,Cs,0.5878,Dry sub-humid,Milliman and Farnsworth 2013
France,Var,,2232.142857,2800,43.655463,7.19921,Cs,0.923,Humid,Milliman and Farnsworth 2013
France,Vilaine,,11.36363636,11000,47.496645,-2.445126,Cf,1.0785,Humid,Milliman and Farnsworth 2013
France,Golo,,1.388888889,900,42.5225,9.53447,Cs,0.7549,Humid,Milliman and Farnsworth 2013
Spain,Adra,,125,750,36.738873,-2.978693,BSk,0.3173,Semi-arid,Milliman and Farnsworth 2013
Spain,Andarax,,51.13636364,2200,36.811326,-2.429222,BWk,0.2298,Semi-arid,Milliman and Farnsworth 2013
Spain,Besaya,,62.5,1000,43.435144,-4.034985,Cf,1.232,Humid,Milliman and Farnsworth 2013
Spain,Bidasoa,,132.0422535,710,43.377965,-1.789142,Cf,1.5835,Humid,Milliman and Farnsworth 2013
Spain,Deba,,37.5,500,43.300102,-2.355185,Cf,1.4495,Humid,Milliman and Farnsworth 2013
Spain,Deva,,67.70833333,1200,43.393445,-4.512346,Cf,1.0469,Humid,Milliman and Farnsworth 2013
Spain,Guadalfeo,,38.46153846,1300,36.723348,-3.579418,Cs,0.307,Semi-arid,Milliman and Farnsworth 2013
Spain,Guadalhorce,,17.578125,3200,36.665643,-4.454512,Cs,0.5008,Semi-arid,Milliman and Farnsworth 2013
Spain,Guadiaro,,16.66666667,1500,36.282996,-5.275995,Cs,0.6817,Humid,Milliman and Farnsworth 2013
Spain,Jucar,,22.72727273,22000,39.151286,-0.238552,Cs,0.4256,Semi-arid,Milliman and Farnsworth 2013
Spain,Llobregat,,8.413461538,5200,41.29869,2.137647,Cs,0.765,Humid,Milliman and Farnsworth 2013
Spain,Narcea,,48.46938776,4900,43.564493,-6.077091,Cf,0.9797,Humid,Milliman and Farnsworth 2013
Spain,Navia,,31.25,2600,43.556226,-6.725057,Cf,0.9189,Humid,Milliman and Farnsworth 2013
Spain,Nervion,,26.78571429,1400,43.327016,-3.020628,Cf,1.4765,Humid,Milliman and Farnsworth 2013
Spain,Oria,,50.87209302,860,43.29154,-2.132734,Cf,1.451,Humid,Milliman and Farnsworth 2013
Spain,Segura,,36.18421053,19000,38.111258,-0.641605,BSk,0.2302,Semi-arid,Milliman and Farnsworth 2013
Spain,Sella,,14.42307692,1300,43.467291,-5.06513,Cf,0.9635,Humid,Milliman and Farnsworth 2013
Portugal,Douro,,11.47959184,98000,41.14553,-8.674247,Cs,1.2612,Humid,Milliman and Farnsworth 2013
Portugal,Guadiana,,0.607638889,72000,37.174357,-7.401025,Cs,0.4379,Semi-arid,Milliman and Farnsworth 2013
Portugal,Tagus,,3.125,80000,38.667871,-9.281594,Cs,0.7532,Humid,Milliman and Farnsworth 2013
Italy,Agri,,156.25,280,40.222281,16.740998,Cs,0.5593,Dry sub-humid,Milliman and Farnsworth 2013
Italy,Crati,,312.5,2400,39.724379,16.529765,Cs,0.6878,Humid,Milliman and Farnsworth 2013
Italy,Fortore,,852.2727273,1100,41.919875,15.292924,Cf,0.614,Dry sub-humid,Milliman and Farnsworth 2013
Italy,Magra,,260.4166667,1200,44.048093,9.988265,Cs,1.1199,Humid,Milliman and Farnsworth 2013
Italy,Marecchia,,1666.666667,600,44.076268,12.563112,Cf,0.7286,Humid,Milliman and Farnsworth 2013
Italy,Ofanto,,208.3333333,2700,41.358866,16.197638,Cf,0.5004,Semi-arid,Milliman and Farnsworth 2013
Italy,Ombrone,,371.09375,3200,42.658927,11.013374,Cs,0.6259,Dry sub-humid,Milliman and Farnsworth 2013
Italy,Potenza,,273.4375,800,43.423979,13.670644,Cs,0.8968,Humid,Milliman and Farnsworth 2013
Italy,Sinni,,1420.454545,1100,40.152815,16.691754,Cs,0.5781,Dry sub-humid,Milliman and Farnsworth 2013
Italy,Tavo,,100,250,42.526413,14.152056,Cf,0.7876,Humid,Milliman and Farnsworth 2013
Italy,Trigno,,218.75,1200,42.063043,14.797015,Cf,0.7895,Humid,Milliman and Farnsworth 2013
Italy,Volturno,,477.2727273,5500,41.023755,13.926243,Cs,0.8453,Humid,Milliman and Farnsworth 2013
Italy,Gela,,338.5416667,240,37.058126,14.260645,Cs,0.4199,Semi-arid,Milliman and Farnsworth 2013
Italy,Gornalunga,,81.52173913,230,37.385286,15.09024,Cs,0.4558,Semi-arid,Milliman and Farnsworth 2013
Albania,Mat,,706.5217391,2300,41.637521,19.572298,Cs,1.364,Humid,Milliman and Farnsworth 2013
Albania,Vijose,,762.8676471,6800,40.644177,19.318591,Cs,0.988,Humid,Milliman and Farnsworth 2013
Croatia,Neretva,,673.0769231,13000,43.020606,17.446933,Cf,1.2749,Humid,Milliman and Farnsworth 2013
Greece,Acheloos,,381.9444444,5400,38.344818,21.107673,Cs,0.7436,Humid,Milliman and Farnsworth 2013
Greece,Alfios,,506.7567568,3700,37.612908,21.451968,Cs,0.6847,Humid,Milliman and Farnsworth 2013
Greece,Aliakmon,,289.4736842,9500,40.473404,22.651955,BSk,0.3746,Semi-arid,Milliman and Farnsworth 2013
Greece,Arachthos,,2401.315789,1900,39.016914,21.05018,Cs,0.8747,Humid,Milliman and Farnsworth 2013
Greece,Axios,,122.3958333,24000,40.504051,22.719407,BSk,0.3757,Semi-arid,Milliman and Farnsworth 2013
Greece,Evros,,151.7857143,35000,40.738516,26.034993,Cs,0.5554,Dry sub-humid,Milliman and Farnsworth 2013
Greece,Gallikos,,2.777777778,900,40.630627,22.843507,Cf,0.3814,Semi-arid,Milliman and Farnsworth 2013
Greece,Kalamas,,659.7222222,1800,39.5294,20.144927,Cs,1.0332,Humid,Milliman and Farnsworth 2013
Greece,Louros,,625,800,39.047003,20.778414,Cs,0.8177,Humid,Milliman and Farnsworth 2013
Greece,Nestos,,100.8064516,6200,40.847221,24.804322,Cs,0.5143,Dry sub-humid,Milliman and Farnsworth 2013
Greece,Pinios,,250,11000,39.935155,22.718017,BSk,0.3644,Semi-arid,Milliman and Farnsworth 2013
Greece,Sperchios,,486.1111111,1800,38.874132,22.56059,Cs,0.5464,Dry sub-humid,Milliman and Farnsworth 2013
Greece,Strimonas,,147.0588235,17000,40.786007,23.849145,Cs,0.467,Semi-arid,Milliman and Farnsworth 2013
Russia,Anabar,,2.5,100000,73.53979,113.473927,Df,0.6923,Humid,Milliman and Farnsworth 2013
Russia,Anadyr,,11.25,200000,64.50008,178.337879,Ds,1.2331,Humid,Milliman and Farnsworth 2013
Russia,Gizhiga,,17.1875,12000,61.942588,160.377803,Df,0.8085,Humid,Milliman and Farnsworth 2013
Russia,Kamchatka,,34.59821429,56000,56.210119,162.492108,Df,1.547,Humid,Milliman and Farnsworth 2013
Russia,Kem,,1.5625,28000,64.955546,34.675296,Df,1.0521,Humid,Milliman and Farnsworth 2013
Russia,Khatanga,,2.951388889,360000,73.24447,106.744796,Df,0.8362,Humid,Milliman and Farnsworth 2013
Russia,Mezen,,7.211538462,78000,66.189231,43.958795,Df,1.146,Humid,Milliman and Farnsworth 2013
Russia,Mzymta,,187.5,1000,43.415921,39.92375,Cf,1.5169,Humid,Milliman and Farnsworth 2013
Russia,Nadym,,6.8359375,64000,66.22893,72.103507,Df,1.2969,Humid,Milliman and Farnsworth 2013
Russia,Neva,,4.222972973,74000,59.964788,30.21585,Df,1.1687,Humid,Milliman and Farnsworth 2013
Russia,Niva,,33.65384615,13000,67.131034,32.420779,Df,1.3043,Humid,Milliman and Farnsworth 2013
Russia,Olenyok,,3.125,220000,73.019374,119.747301,Df,0.5859,Dry sub-humid,Milliman and Farnsworth 2013
Russia,Onega,,2.74122807,57000,63.929824,37.993288,Df,1.1653,Humid,Milliman and Farnsworth 2013
Russia,Penzhina,,8.561643836,73000,62.466952,165.10884,Df,1.0944,Humid,Milliman and Farnsworth 2013
Russia,Pyr,,3.977272727,110000,67.563519,77.780571,Df,1.4415,Humid,Milliman and Farnsworth 2013
Russia,Tauyo,,12,25000,59.633905,149.097859,Dw,1.1385,Humid,Milliman and Farnsworth 2013
Russia,Taz,,2.5,150000,67.555682,78.581839,Df,1.4504,Humid,Milliman and Farnsworth 2013
Russia,Tugur,,7.8125,12000,53.757044,136.784274,Df,0.9609,Humid,Milliman and Farnsworth 2013
Russia,Uda,,9.528688525,61000,54.723035,135.288381,Df,1.2541,Humid,Milliman and Farnsworth 2013
India,Achenkovil,,24.16666667,1500,9.311116,76.382036,Am,2.1054,Humid,Milliman and Farnsworth 2013
India,Bharathpuzha,,21.16935484,6200,10.788055,75.913417,Am,1.9223,Humid,Milliman and Farnsworth 2013
India,Brahmani,,84.13461538,52000,20.705833,87.000083,Aw,1.0019,Humid,Milliman and Farnsworth 2013
India,Cauweri,,2.840909091,88000,11.360566,79.830991,Aw,0.7816,Humid,Milliman and Farnsworth 2013
India,Chalakudi,,25.73529412,1700,10.177198,76.164449,Am,2.0944,Humid,Milliman and Farnsworth 2013
India,Chaliyar,,105.6034483,2900,11.162136,75.802639,Am,2.0658,Humid,Milliman and Farnsworth 2013
India,Gundlakamma,,7.352941176,8500,15.541202,80.228087,Aw,0.4683,Semi-arid,Milliman and Farnsworth 2013
India,Kadalundi,,340.9090909,1100,11.124464,75.825584,Am,2.1119,Humid,Milliman and Farnsworth 2013
India,Kalinadi,,84.13461538,5200,14.842723,74.1214,Am,2.3819,Humid,Milliman and Farnsworth 2013
India,Kallada,,33.08823529,1700,8.93441,76.537849,Am,1.8498,Humid,Milliman and Farnsworth 2013
India,Mahi,,35.71428571,35000,22.210522,72.765582,BSh,0.434,Semi-arid,Milliman and Farnsworth 2013
India,Muvatupuzha,,15.41666667,1500,9.828644,76.381865,Am,2.3366,Humid,Milliman and Farnsworth 2013
India,Nagavali,,66.4893617,9400,18.211948,83.940224,Aw,0.748,Humid,Milliman and Farnsworth 2013
India,Netravati,,208.3333333,4200,12.843439,74.829889,Am,2.6999,Humid,Milliman and Farnsworth 2013
India,Pamba,,71.02272727,2200,9.517276,76.379304,Am,2.1247,Humid,Milliman and Farnsworth 2013
India,Penner,,20.45454545,55000,14.581643,80.192414,Aw,0.5298,Dry sub-humid,Milliman and Farnsworth 2013
India,Periyar,,28.93518519,5400,10.178854,76.164053,Am,2.0944,Humid,Milliman and Farnsworth 2013
India,Ponnaiyar,,2.734375,16000,11.773662,79.793303,Aw,0.7269,Humid,Milliman and Farnsworth 2013
India,Rushikulya,,97.4025974,7700,19.379673,85.084029,Aw,0.8913,Humid,Milliman and Farnsworth 2013
India,Sabarmati,,5.952380952,21000,22.353078,72.408378,BSh,0.3655,Semi-arid,Milliman and Farnsworth 2013
India,Shetrunji,,68.18181818,5500,21.302512,72.110759,BSh,0.3956,Semi-arid,Milliman and Farnsworth 2013
India,Subarnarekha,,98.68421053,19000,21.559173,87.378358,Aw,1.0033,Humid,Milliman and Farnsworth 2013
India,Tamraparni,,104.1666667,6000,8.649775,78.127314,Aw,0.3863,Semi-arid,Milliman and Farnsworth 2013
India,Tapti,,192.3076923,65000,21.097431,72.695763,Aw,0.6542,Humid,Milliman and Farnsworth 2013
India,Valapattanam,,85.52631579,1900,11.944884,75.296059,Am,2.4812,Humid,Milliman and Farnsworth 2013
India,Vamsadhara,,386.3636364,11000,18.342504,84.133218,Aw,0.7874,Humid,Milliman and Farnsworth 2013
Myanmar,Salween,,416.6666667,270000,16.153795,97.56403,Am,3.2885,Humid,Milliman and Farnsworth 2013
Malaysia,Kelantan,,130.2083333,12000,6.216032,102.235425,Am,1.629,Humid,Milliman and Farnsworth 2013
Malaysia,Langat,,150,2500,2.802237,101.408754,Af,1.3615,Humid,Milliman and Farnsworth 2013
Malaysia,Muda,,7.601351351,7400,5.577125,100.338862,Af,1.3043,Humid,Milliman and Farnsworth 2013
Malaysia,Muar,,13.671875,3200,2.052589,102.548137,Af,1.1777,Humid,Milliman and Farnsworth 2013
Malaysia,Pahang,,98.68421053,19000,3.528358,103.469347,Af,1.8034,Humid,Milliman and Farnsworth 2013
Malaysia,Perak,,43.26923077,13000,4.000947,100.754313,Af,1.259,Humid,Milliman and Farnsworth 2013
Malaysia,Selangor,,17.578125,3200,3.337213,101.230353,Af,1.3312,Humid,Milliman and Farnsworth 2013
Malaysia,Terengganu,,109.8484848,3300,5.34031,103.146598,Af,2.0347,Humid,Milliman and Farnsworth 2013
Malaysia,Rajang,,367.6470588,51000,2.420637,111.295727,Af,1.7835,Humid,Milliman and Farnsworth 2013
Thailand,Khlong Phum Duang,,25,3000,13.488974,100.814157,Aw,0.8961,Humid,Milliman and Farnsworth 2013
Thailand,Mae Klong,,163.3064516,31000,13.361405,100.006395,Aw,0.7266,Humid,Milliman and Farnsworth 2013
Thailand,Pattani,,54.6875,4000,6.900835,101.246394,Am,1.0503,Humid,Milliman and Farnsworth 2013
Vietnam,Ba,,44.64285714,14000,13.088018,109.328143,Aw,1.0069,Humid,Milliman and Farnsworth 2013
Vietnam,Ca,,92.59259259,27000,18.765267,105.766274,Am,1.2379,Humid,Milliman and Farnsworth 2013
Vietnam,Ma,,66.96428571,28000,19.786722,105.933575,Cw,1.2511,Humid,Milliman and Farnsworth 2013
Vietnam,Sai Gon,,42.61363636,44000,10.413341,106.799228,Aw,0.9757,Humid,Milliman and Farnsworth 2013
Vietnam,Thai Binh,,41.66666667,15000,20.673064,106.711439,Cw,1.3926,Humid,Milliman and Farnsworth 2013
Vietnam,Thu Bon,,125,10000,15.873002,108.393254,Aw,1.3779,Humid,Milliman and Farnsworth 2013
Brunei,Tutong,,67.93478261,2300,4.771089,114.595714,Af,2.2615,Humid,Milliman and Farnsworth 2013
China,Guanhe,,68.359375,6400,34.465317,119.790691,Cw,0.7825,Humid,Milliman and Farnsworth 2013
China,Hanjiang,,150,30000,23.448184,116.872332,Cf,1.3068,Humid,Milliman and Farnsworth 2013
China,Jianjiang,,98.68421053,9500,21.242983,110.646591,Cw,1.2584,Humid,Milliman and Farnsworth 2013
China,Jinjiang,,136.3636364,11000,24.851169,118.651194,Cf,1.0177,Humid,Milliman and Farnsworth 2013
China,Jiulongjiang,,129.1666667,15000,24.424125,117.925691,Cf,1.1802,Humid,Milliman and Farnsworth 2013
China,Luanhe,,266.2037037,54000,39.432451,119.300182,Dw,0.6128,Dry sub-humid,Milliman and Farnsworth 2013
China,Majiahe,,5.028735632,8700,38.204035,117.970889,Dw,0.5255,Dry sub-humid,Milliman and Farnsworth 2013
China,Minjiang,,24.59016393,61000,26.07442,119.683261,Cf,1.3145,Humid,Milliman and Farnsworth 2013
China,Moyangjiang,,81.96721311,6100,21.781147,112.039367,Cw,1.7251,Humid,Milliman and Farnsworth 2013
China,Nanliujiang,,104.1666667,6600,21.595491,109.07804,Cw,1.5069,Humid,Milliman and Farnsworth 2013
China,Oujiang,,93.75,18000,27.946087,120.918766,Cf,1.5674,Humid,Milliman and Farnsworth 2013
China,Qiantangjiang,,65.47619048,42000,30.465587,121.88372,Cf,1.0366,Humid,Milliman and Farnsworth 2013
China,Tuhaihe,,16.44736842,19000,38.157747,118.077581,Dw,0.5263,Dry sub-humid,Milliman and Farnsworth 2013
China,Yalujiang,,46.875,64000,39.913603,124.296595,Dw,1.1369,Humid,Milliman and Farnsworth 2013
China,Changhuajiang,,9.803921569,5100,19.302095,108.659225,Aw,0.7516,Humid,Milliman and Farnsworth 2013
China,Nandujiang,,104.1666667,6600,20.079858,110.381852,Cw,1.2625,Humid,Milliman and Farnsworth 2013
Japan,Agano,,73.05194805,7700,37.95956,139.12968,Cf,2.051,Humid,Milliman and Farnsworth 2013
Japan,Goumo,,8.493589744,3900,35.024139,132.226727,Cf,1.9403,Humid,Milliman and Farnsworth 2013
Japan,Iwaki,,140,2500,41.014374,140.364586,Df,1.563,Humid,Milliman and Farnsworth 2013
Japan,Jintsu,,5.555555556,2700,36.760781,137.221933,Cf,2.395,Humid,Milliman and Farnsworth 2013
Japan,Kiso,,150,5000,35.03187,136.746336,Cf,1.6034,Humid,Milliman and Farnsworth 2013
Japan,Kitakami,,68.75,10000,38.57442,141.45819,Df,1.4125,Humid,Milliman and Farnsworth 2013
Japan,Kumano,,338.5416667,2400,33.726749,136.014835,Cf,3.2697,Humid,Milliman and Farnsworth 2013
Japan,Kurobe,,220.5882353,680,36.920528,137.427683,Cf,2.3062,Humid,Milliman and Farnsworth 2013
Japan,Kuzuryo,,8.405172414,2900,36.22014,136.133888,Cf,2.5401,Humid,Milliman and Farnsworth 2013
Japan,Mogami,,285.7142857,7000,38.924878,139.808509,Cf,2.1683,Humid,Milliman and Farnsworth 2013
Japan,Omono,,9.441489362,4700,39.691363,140.061173,Df,2.04,Humid,Milliman and Farnsworth 2013
Japan,Ooi,,913.4615385,1300,34.769533,138.293996,Cf,2.2087,Humid,Milliman and Farnsworth 2013
Japan,Shinano,,83.33333333,12000,37.667437,138.774714,Cf,2.3275,Humid,Milliman and Farnsworth 2013
Japan,Shou,,572.9166667,1200,36.789421,137.075957,Cf,2.4905,Humid,Milliman and Farnsworth 2013
Japan,Tenryu,,612.745098,5100,34.64709,137.800064,Cf,2.1019,Humid,Milliman and Farnsworth 2013
Japan,Yura,,3.947368421,1900,35.516592,135.28873,Cf,1.9246,Humid,Milliman and Farnsworth 2013
Japan,Chikugo,,387.9310345,2900,33.142981,130.343068,Cf,1.6424,Humid,Milliman and Farnsworth 2013
South Korea,Mankyong,,250,1600,35.786936,126.759488,Df,1.2454,Humid,Milliman and Farnsworth 2013
South Korea,Sapgyo,,47.79411765,1700,36.88384,126.844309,Dw,1.224,Humid,Milliman and Farnsworth 2013
South Korea,Seumjin,,255.1020408,4900,34.939512,127.774182,Cw,1.4919,Humid,Milliman and Farnsworth 2013
South Korea,Yeongsan,,156.25,2800,34.775499,126.37743,Cf,1.1879,Humid,Milliman and Farnsworth 2013
US,Hudson,,31.25,20000,40.609738,-74.046649,Df,1.1676,Humid,Milliman and Meade 1983
US,Brazos,,90.90909091,110000,28.939334,-95.298489,Cf,0.997,Humid,Milliman and Meade 1983
US,Eel,,1093.75,8000,40.648032,-124.309546,Cs,1.5411,Humid,Milliman and Meade 1983
US,Copper,,729.1666667,60000,60.314686,-144.996481,Df,3.5555,Humid,Milliman and Meade 1983
US,Susitna,,312.5,50000,61.282587,-150.575584,Df,1.0055,Humid,Milliman and Meade 1983
Canada,Fraser,,56.81818182,220000,49.1177,-123.186763,Cs,1.5697,Humid,Milliman and Meade 1983
Peru,Chira,,1250,20000,-4.901139,-81.145548,BWh,0.0262,Hyper-arid,Milliman and Meade 1983
Colombia,Magdalena,,572.9166667,240000,11.049054,-74.830596,BSh,0.4741,Dry sub-humid,Milliman and Meade 1983
Argentina,Negro,,81.25,100000,-41.025523,-62.785559,BSk,0.2812,Semi-arid,Milliman and Meade 1983
Albania,Drini,,937.5,10000,41.849441,19.374763,Cs,1.5899,Humid,Milliman and Meade 1983
Russia,Severnay Dvina,,8.035714286,350000,64.696471,40.239522,Df,1.1349,Humid,Milliman and Meade 1983
China,Liaohe,,150.7352941,170000,40.864739,121.808242,Dw,0.6876,Humid,Milliman and Meade 1983
China,Daling,,1125,20000,40.858933,121.557775,Dw,0.6637,Humid,Milliman and Meade 1983
China,Haihe,,1012.5,50000,38.956208,117.802065,Dw,0.5402,Dry sub-humid,Milliman and Meade 1983
China,Huaihe,,33.65384615,260000,33.195535,118.619254,Cw,0.7715,Humid,Milliman and Meade 1983
China,Pearl (Zhu Jiang),,98.01136364,440000,22.656398,113.717158,Cw,1.4096,Humid,Milliman and Meade 1983
Myanmar,Irrawaddy,,385.1744186,430000,15.786768,95.071888,Am,1.8329,Humid,Milliman and Meade 1983
India,Mahanadi,,9.615384615,130000,20.29248,86.706052,Aw,0.9853,Humid,Milliman and Meade 1983
India,Damodar,,875,20000,22.215272,88.042666,Aw,1.0118,Humid,Milliman and Meade 1983
